lat,lng,fips
36.72772,-83.59301,21013
39.00803,-84.76746,21015
38.28738,-84.13209,21017
38.47219,-82.64599,21019
37.63785,-84.80074,21021
38.73062,-83.98266,21023
37.44763,-83.18914,21025
37.77311,-86.62818,21027
38.03973,-85.55479,21029
37.21978,-86.669,21031
37.20307,-88.01808,21033
36.69232,-88.29298,21035
38.91491,-84.40265,21037
36.80481,-89.02655,21039
38.66355,-85.16782,21041
38.2633,-82.82466,21043
37.22715,-84.77861,21045
36.997,-87.66706,21047
37.96943,-84.14517,21049
36.94428,-83.54395,21051
36.73159,-85.13322,21053
37.17273,-88.18779,21055
36.78188,-85.37894,21057
37.74038,-87.24615,21059
37.0791,-86.13414,21061
38.06423,-83.03927,21063
37.68573,-83.98617,21065
38.01387,-84.48207,21067
38.41149,-83.88074,21069
37.72902,-82.81382,21071
38.23397,-84.88086,21073
36.54755,-88.87481,21075
38.71963,-84.80179,21077
37.6792,-84.58843,21079
38.49774,-84.60526,21081
36.91632,-88.62852,21083
37.60333,-86.54856,21085
37.22893,-85.53082,21087
38.44573,-82.83392,21089
37.83487,-86.76309,21091
37.92933,-85.94141,21093
36.86063,-83.24815,21095
38.5322,-84.39037,21097
37.38322,-85.88311,21099
37.76318,-87.73173,21101
38.46211,-84.99972,21103
36.68755,-88.99122,21105
37.18064,-87.6943,21107
37.29612,-83.97342,21109
38.16493,-85.428,21111
37.94189,-84.6443,21113
37.81987,-82.68461,21115
39.06801,-84.52953,21117
37.46001,-82.8326,21119
36.92815,-83.96908,21121
37.47646,-85.60846,21123
37.24779,-84.13499,21125
38.02977,-82.85102,21127
37.58224,-83.71104,21129
37.00448,-83.29737,21131
37.05391,-82.78092,21133
38.35627,-83.28767,21135
37.4506,-84.49302,21137
37.23925,-88.3379,21139
36.68736,-86.86039,21141
37.04145,-88.02229,21143
37.03761,-88.71092,21145
36.73975,-84.48041,21147
37.61375,-87.39541,21149
37.73668,-84.13247,21151
37.66765,-82.97331,21153
37.47085,-85.10719,21155
36.85642,-88.33455,21157
37.83807,-82.44517,21159
38.70961,-83.8954,21161
38.09163,-86.34151,21163
37.93129,-83.52922,21165
37.75026,-84.76584,21167
36.87052,-85.64393,21169
36.72481,-85.95754,21171
38.01464,-83.76565,21173
37.82357,-83.33355,21175
37.17156,-87.05599,21177
37.80452,-85.46497,21179
38.32373,-84.02449,21181
37.35244,-86.8709,21183
38.37351,-85.45073,21185
38.48922,-84.81944,21187
37.42587,-83.64039,21189
38.78297,-84.3444,21191
37.41673,-83.22555,21193
37.51609,-82.51725,21195
37.85236,-83.9309,21197
37.06174,-84.44978,21199
38.51063,-84.05973,21201
37.37758,-84.43295,21203
38.13046,-83.42092,21205
36.92484,-85.1168,21207
38.24674,-84.55326,21209
38.26917,-85.04703,21211
36.72444,-86.56599,21213
38.02262,-85.17421,21215
37.38734,-85.37359,21217
36.69581,-87.07358,21219
36.82147,-87.83898,21221
38.59161,-85.32669,21223
37.66397,-87.93653,21225
37.06376,-86.47617,21227
37.77058,-85.05538,21229
36.79286,-84.83042,21231
37.47708,-87.83305,21233
36.91957,-84.16357,21235
37.71939,-83.5006,21237
38.15843,-84.7156,21239
30.36575,-92.30371,22001
30.70431,-92.96708,22003
30.12207,-91.02757,22005
29.92366,-91.18158,22007
30.86405,-92.14655,22009
30.79389,-93.23974,22011
32.59461,-92.89717,22013
32.72761,-93.63354,22015
32.7484,-93.8631,22017
30.22625,-93.2158,22019
32.14299,-92.05546,22021
29.86632,-93.55142,22023
31.76918,-91.81069,22025
32.62862,-93.02968,22027
31.26253,-91.75986,22029
32.2452,-93.67305,22031
30.58649,-91.12769,22033
32.79694,-91.25569,22035
30.84251,-90.93157,22037
30.45212,-92.56949,22039
32.323,-91.6843,22041
31.51593,-92.486,22043
29.90355,-91.90287,22045
30.2182,-91.08694,22047
32.25266,-92.44554,22049
29.98372,-90.16727,22051
30.46656,-92.69758,22053
30.23973,-91.99044,22055
29.81411,-90.74082,22057
31.60484,-92.13804,22059
32.53465,-92.48036,22061
30.25594,-90.66905,22063
32.32515,-90.93206,22065
32.86485,-91.9114,22067
32.00821,-92.90585,22069
29.95705,-90.07686,22071
32.53294,-92.10525,22073
29.74822,-90.0082,22075
30.75798,-91.67791,22077
31.27427,-92.46874,22079
32.0481,-93.31013,22081
32.39523,-91.47351,22083
31.80769,-93.50564,22085
29.95809,-89.99784,22087
29.81729,-90.43232,22089
30.85865,-90.75279,22091
30.08231,-90.69939,22093
30.0289,-90.57038,22095
30.41407,-91.92303,22097
30.29484,-91.82955,22099
29.66974,-91.1043,22101
30.4872,-89.96749,22103
30.52828,-90.45674,22105
32.11104,-91.29854,22107
29.54813,-90.55716,22109
32.82676,-92.65791,22111
29.89813,-92.19967,22113
30.98475,-93.49102,22115
30.93355,-89.85846,22117
32.82254,-93.42629,22119
30.35311,-91.25939,22121
32.59251,-91.49192,22123
30.96944,-91.59641,22125
31.74824,-92.74907,22127
44.0849,-70.24922,23001
45.89108,-67.84714,23003
43.73158,-69.98824,23005
44.62372,-70.19192,23007
44.99136,-68.23069,23009
44.22837,-70.00856,23011
43.99388,-69.32779,23013
44.07942,-69.73938,23015
43.93305,-70.91671,23017
44.84923,-68.84479,23019
45.23452,-69.56992,23021
44.03708,-69.86211,23023
45.86407,-69.87681,23025
44.39603,-69.42707,23027
45.55075,-67.7436,23029
43.30056,-70.84329,23031
39.64405,-78.75494,24001
38.80508,-76.65198,24003
39.50906,-76.48647,24005
38.42016,-76.54785,24009
38.86272,-75.82792,24011
39.49525,-76.91035,24013
39.58572,-75.95844,24015
38.6137,-76.85089,24017
38.49314,-76.07342,24019
39.44605,-77.33495,24021
39.62475,-79.30151,24023
39.51075,-76.20061,24025
39.12634,-76.78439,24027
39.36486,-76.07909,24029
38.96671,-77.14339,24031
38.67227,-77.02018,24033
39.13273,-75.85419,24035
38.25953,-76.73699,24037
37.98228,-75.83496,24039
38.79377,-76.08179,24041
39.66692,-78.01628,24043
38.38056,-75.64148,24045
38.32022,-75.21805,24047
39.29482,-76.62218,24510
41.75163,-70.59728,25001
42.19632,-73.04836,25003
42.01626,-71.21868,25005
41.34896,-70.74628,25007
42.64655,-71.16505,25009
42.47363,-72.48746,25011
42.06258,-72.6259,25013
42.37492,-72.4621,25015
42.67652,-71.82323,25017
41.28538,-70.0798,25019
42.07773,-71.47408,25021
42.21678,-70.88499,25023
42.35767,-71.06505,25025
42.42018,-72.10615,25027
44.70086,-83.65359,26001
46.44251,-86.89667,26003
42.53463,-85.87431,26005
45.09161,-83.49646,26007
44.97368,-84.97443,26009
44.12837,-84.17438,26011
46.76549,-88.5679,26013
42.70682,-85.13211,26015
43.63183,-84.09312,26017
44.57439,-86.08099,26019
42.11367,-86.36565,26021
41.84822,-85.18654,26023
42.10523,-85.22291,26025
41.89837,-85.98731,26027
45.2101,-85.00997,26029
45.35577,-84.46126,26031
46.28343,-84.18837,26033
43.84684,-84.71584,26035
42.82556,-84.44827,26037
44.80858,-84.70121,26039
45.78475,-87.37235,26041
45.96732,-87.98216,26043
42.58015,-84.8454,26045
45.75565,-84.72914,26047
42.93605,-83.53083,26049
43.88113,-84.43196,26051
46.48998,-90.0499,26053
44.6264,-85.70589,26055
43.42948,-84.47145,26057
41.95193,-84.77122,26059
47.12378,-88.71646,26061
43.80193,-82.99474,26063
42.54641,-84.28539,26065
43.06537,-85.25823,26067
44.34876,-83.47091,26069
46.04304,-88.37995,26071
43.61519,-84.79615,26073
42.24977,-84.38152,26075
42.26474,-85.56246,26077
44.55957,-85.20285,26079
42.97647,-85.47661,26081
47.3556,-88.36964,26083
43.9139,-85.86999,26085
42.93259,-83.04065,26087
44.8634,-85.77556,26089
41.99459,-84.34243,26091
42.57002,-83.74837,26093
46.35941,-85.74504,26095
46.0093,-84.32332,26097
42.85026,-82.92306,26099
44.50271,-86.20547,26101
46.8126,-87.8824,26103
43.93326,-86.0345,26105
43.75075,-85.14971,26107
45.59335,-87.49817,26109
43.73725,-84.56022,26111
44.23889,-84.96939,26113
42.04998,-83.40923,26115
43.1811,-84.855,26117
45.01521,-84.15842,26119
43.27728,-85.85477,26121
43.75949,-85.88093,26123
42.54421,-83.21766,26125
43.71823,-86.28308,26127
44.39547,-84.00129,26129
46.59852,-89.61278,26131
43.91414,-85.26182,26133
44.82455,-84.03134,26135
44.99525,-84.67105,26137
42.97619,-85.94147,26139
45.27349,-83.89646,26141
44.46182,-84.75025,26143
43.27114,-83.80094,26145
42.63776,-82.57958,26147
41.85654,-85.3318,26149
43.3527,-82.66725,26151
45.96725,-86.46317,26153
42.86181,-84.07882,26155
43.24829,-83.35811,26157
42.30567,-86.10846,26159
42.25991,-83.84324,26161
42.25987,-83.21061,26163
44.24978,-85.50739,26165
47.00799,-93.6239,27001
45.39238,-93.21882,27003
46.84061,-95.80915,27005
47.51241,-94.85697,27007
45.70874,-93.90575,27009
45.55988,-96.56527,27011
44.13203,-93.97704,27013
44.11271,-94.89317,27015
46.54618,-92.64827,27017
44.71842,-93.68698,27019
46.80831,-94.5379,27021
44.98414,-95.36161,27023
45.43791,-92.79168,27025
46.64812,-96.4314,27027
47.41865,-95.40753,27029
47.96005,-90.56468,27031
43.88314,-95.13733,27033
46.32009,-94.11506,27035
44.62994,-93.13428,27037
44.03024,-93.01691,27039
45.87903,-95.38672,27041
43.62263,-94.1056,27043
43.5589,-91.90098,27045
43.66036,-93.32526,27047
44.48303,-92.86484,27049
45.79568,-96.13691,27051
44.87899,-93.19854,27053
43.61872,-91.29395,27055
46.97333,-94.69687,27057
45.73819,-93.20865,27059
47.42658,-93.37104,27061
43.63922,-94.88188,27063
45.97515,-93.12284,27065
45.10152,-95.0419,27067
48.57202,-96.89294,27069
48.09473,-93.15552,27071
45.13694,-96.33194,27073
47.23577,-91.36285,27075
48.60056,-94.56999,27077
44.30705,-93.82015,27079
44.39936,-96.15369,27081
44.21649,-95.89824,27083
44.70469,-94.3422,27085
47.44188,-95.97604,27087
48.21548,-97.00188,27089
43.62218,-94.46743,27091
45.05596,-94.42354,27093
45.5801,-93.59086,27095
45.81166,-94.43319,27097
43.56201,-92.73371,27099
43.97713,-95.59835,27101
44.21273,-94.08862,27103
43.62068,-95.94208,27105
47.36031,-96.52537,27107
44.06977,-92.50688,27109
46.16608,-95.90514,27111
48.12209,-96.19246,27113
45.83949,-93.11394,27115
43.88149,-96.11559,27117
47.56033,-96.54963,27119
45.6322,-95.72517,27121
44.95121,-93.09016,27123
47.80887,-95.94145,27125
44.23054,-95.27345,27127
44.75918,-94.88069,27129
44.41443,-93.24798,27131
43.61496,-96.38156,27133
48.8279,-95.11188,27135
47.3415,-91.87953,27137
44.57624,-93.36947,27139
45.43025,-93.83605,27141
44.60335,-94.10241,27143
45.3092,-94.57192,27145
44.17659,-93.22793,27147
45.49685,-96.06945,27149
45.2425,-96.0043,27151
45.85442,-94.67228,27153
45.59975,-96.81994,27155
44.39403,-92.32023,27157
46.7633,-95.10477,27159
44.09289,-93.71891,27161
44.9017,-92.81889,27163
44.05362,-94.8393,27165
46.28542,-96.50478,27167
44.13295,-91.97333,27169
45.24783,-93.65872,27171
44.73183,-96.29416,27173
31.51024,-91.35405,28001
34.91545,-88.5635,28003
31.22601,-90.99352,28005
33.11031,-89.4467,28007
34.83463,-89.14271,28009
33.5361,-91.1795,28011
33.88924,-89.18919,28013
33.55159,-89.96045,28015
34.04898,-89.05311,28017
33.34737,-89.18525,28019
31.95831,-90.76335,28021
32.18562,-88.85773,28023
33.65137,-88.86238,28025
34.15577,-90.60406,28027
31.98234,-90.35548,28029
31.65046,-89.57337,28031
34.80034,-90.00765,28033
31.23265,-89.26717,28035
31.45933,-90.84559,28037
31.17153,-88.6192,28041
33.7616,-89.80424,28043
30.26641,-89.47043,28045
30.38314,-89.10349,28047
32.41392,-90.47334,28049
33.11821,-89.89907,28051
33.24853,-90.62238,28053
33.00716,-91.02129,28055
34.52038,-88.64307,28057
30.8787,-88.59958,28059
32.11472,-89.22514,28061
31.68626,-91.04597,28063
31.75287,-89.67332,28065
31.57843,-89.22004,28067
32.74432,-88.70075,28069
34.48202,-89.43966,28071
31.33371,-89.41261,28073
32.26854,-88.58391,28075
31.75173,-90.00275,28077
32.78825,-89.50043,28079
34.2213,-88.77302,28081
33.54543,-90.14512,28083
31.56535,-90.46977,28085
33.41082,-88.50471,28087
32.7899,-89.81777,28089
31.24372,-89.76186,28091
34.8533,-89.67161,28093
33.97596,-88.43758,28095
33.62764,-89.63211,28097
32.79577,-89.12847,28099
32.4926,-89.28509,28101
33.10052,-88.56202,28103
33.43663,-88.82644,28105
34.30466,-89.95596,28107
30.65372,-89.66107,28109
31.17101,-88.91489,28111
31.19144,-90.46345,28113
34.35126,-89.01665,28115
34.65198,-88.53079,28117
34.1719,-90.1385,28119
32.21202,-89.88862,28121
32.39096,-89.47839,28123
32.98404,-90.7504,28125
32.02921,-89.973,28127
31.88968,-89.54988,28129
30.70499,-89.15505,28131
33.64538,-90.53816,28133
33.87636,-90.06537,28135
34.70124,-89.93036,28137
34.60922,-88.82567,28139
34.53264,-88.20046,28141
34.51371,-90.41772,28143
34.65293,-89.02614,28145
31.12978,-90.12536,28147
32.54032,-90.77608,28149
33.30989,-91.04385,28151
31.58409,-88.53432,28153
33.67003,-89.32741,28155
31.07761,-91.09725,28157
33.10146,-89.00835,28159
33.93119,-89.64492,28161
32.81969,-90.22507,28163
40.16727,-92.59033,29001
39.91297,-94.93341,29003
40.32011,-95.42108,29005
39.27807,-91.57134,29007
36.75832,-94.05496,29009
37.35698,-94.09565,29011
38.4049,-94.34313,29013
38.43542,-93.18042,29015
37.53113,-90.05129,29017
38.7917,-92.24028,29019
39.63328,-94.7173,29021
36.76635,-90.46267,29023
39.73473,-94.22787,29025
38.8877,-91.74286,29027
38.00438,-92.77976,29029
37.33785,-89.57681,29031
39.49519,-93.54638,29033
36.89012,-91.17029,29035
38.78686,-94.54993,29037
37.85013,-93.97884,29039
39.5709,-93.0938,29041
37.03629,-93.52991,29043
40.62633,-91.72833,29045
39.32368,-94.22796,29047
39.60276,-94.59641,29049
38.6525,-92.39909,29051
38.82173,-92.61112,29053
38.0896,-91.15618,29055
37.55125,-93.86187,29057
37.61611,-92.9463,29059
39.89598,-94.08969,29061
39.88912,-94.49364,29063
37.61185,-91.17846,29065
36.89509,-92.68156,29067
36.04869,-90.23924,29069
38.41545,-91.15205,29071
38.36807,-91.39032,29073
40.25757,-94.32789,29075
37.27409,-93.60132,29077
40.17743,-93.39901,29079
40.26243,-94.03596,29081
38.53185,-93.92215,29083
38.02347,-93.19243,29085
40.12859,-95.34691,29087
39.28717,-92.69501,29089
37.01445,-91.71494,29091
37.3946,-90.65369,29093
39.00708,-94.25502,29095
37.33717,-94.30942,29097
38.42948,-90.39328,29099
38.77582,-93.86392,29101
40.13623,-92.00385,29103
37.84621,-92.77835,29105
39.1053,-93.54213,29107
37.17524,-93.99143,29109
40.20545,-91.58374,29111
39.15856,-90.82796,29113
39.97622,-92.87156,29115
39.80694,-93.57648,29117
36.65661,-94.45649,29119
39.74404,-92.32713,29121
37.53669,-90.33513,29123
38.27533,-91.74975,29125
39.69234,-91.45657,29127
40.53061,-93.51265,29129
38.09075,-92.49776,29131
36.82421,-89.32559,29133
38.62053,-92.5632,29135
39.65584,-91.72647,29137
39.03672,-91.31595,29139
38.39174,-92.71199,29141
36.75037,-89.69183,29143
37.01814,-94.3332,29145
40.19007,-94.8559,29147
36.69941,-91.36229,29149
38.29077,-92.01082,29151
36.52738,-92.15774,29153
36.17481,-89.85056,29155
37.5916,-89.58041,29157
38.69843,-93.22617,29159
37.90464,-91.76536,29161
39.2707,-90.80655,29163
39.45249,-94.72685,29165
37.53489,-93.59084,29167
37.96295,-92.26776,29169
40.50062,-92.73559,29171
39.50658,-91.54662,29173
39.53367,-92.43031,29175
39.19551,-94.02403,29177
37.57042,-90.97794,29179
36.67173,-90.9157,29181
38.86333,-90.46736,29183
38.15133,-94.01118,29185
38.04471,-90.25724,29186
37.98041,-90.37608,29187
38.64427,-90.64723,29189
39.06993,-92.94723,29195
40.56894,-92.65858,29197
40.50058,-91.99891,29199
37.0849,-89.50747,29201
36.92524,-91.50254,29203
39.9068,-91.9501,29205
37.09788,-89.91707,29207
36.54177,-93.36459,29209
40.25126,-92.84263,29211
36.73949,-92.91607,29213
37.38089,-92.05626,29215
37.70263,-94.52365,29217
38.6586,-91.09594,29219
38.12778,-90.74521,29221
37.05533,-90.17657,29223
37.14472,-92.94616,29225
40.48533,-94.28869,29227
37.33123,-92.27243,29229
38.63144,-90.19264,29510
44.70971,-112.74681,30001
45.41066,-106.96215,30003
48.54585,-109.22978,30005
46.17092,-111.59005,30007
45.13858,-109.14141,30009
45.18077,-104.43071,30011
47.51103,-111.27552,30013
47.88101,-111.03335,30015
46.29015,-105.7613,30017
48.7042,-105.14527,30019
47.6849,-105.08664,30021
46.10629,-113.0659,30023
46.30559,-104.2497,30025
47.02271,-108.74433,30027
48.22816,-114.38225,30029
46.06705,-110.56171,30031
47.08099,-107.78958,30033
48.87269,-113.40786,30035
46.4014,-109.00853,30037
46.68113,-113.23872,30039
48.68878,-109.79899,30041
46.3121,-112.36463,30043
46.79849,-109.91236,30045
47.17258,-114.06047,30047
47.48417,-112.6529,30049
48.72526,-111.36528,30051
48.90263,-114.92854,30053
47.30033,-106.01361,30055
45.06984,-112.06067,30057
46.44502,-110.4549,30059
46.89598,-114.6371,30061
46.85634,-114.01484,30063
46.07523,-108.83157,30065
45.86107,-110.56343,30067
47.13238,-108.2116,30069
48.58251,-107.38538,30071
48.04193,-111.49596,30073
45.0903,-106.14997,30075
46.67999,-112.59066,30077
46.76265,-104.84331,30079
45.89487,-114.04548,30081
47.57929,-104.24951,30083
48.17289,-105.66874,30085
45.46675,-106.19541,30087
47.27751,-114.35273,30089
48.69453,-104.35835,30091
46.03422,-112.46688,30093
45.52643,-109.52448,30095
45.9299,-109.97896,30097
47.98631,-112.4085,30099
48.71694,-112.02464,30101
45.99697,-107.30997,30103
47.89166,-106.20981,30105
46.48596,-109.93497,30107
46.96526,-104.24901,30109
45.98433,-108.6741,30111
40.59293,-98.37283,31001
42.00874,-98.15375,31003
41.5665,-101.69469,31005
41.57521,-103.74548,31007
42.0095,-99.85778,31009
41.73402,-98.06988,31011
42.12052,-102.88315,31013
42.94843,-98.57208,31015
42.37777,-99.90852,31017
40.90115,-99.27942,31019
41.78424,-96.37371,31021
41.33482,-96.9589,31023
41.04333,-96.10424,31025
42.39463,-97.21934,31027
40.48121,-101.90418,31029
42.24019,-100.25949,31031
41.40733,-102.97355,31033
40.39446,-97.85229,31035
41.71607,-97.12873,31037
42.01243,-96.63221,31039
41.68512,-99.91471,31041
42.32171,-96.45024,31043
42.82655,-103.0109,31045
41.03164,-99.65885,31047
41.13007,-102.10258,31049
42.43882,-96.85468,31051
41.43794,-96.48937,31053
41.3698,-96.1914,31055
40.13757,-101.54253,31057
40.65712,-97.42865,31059
40.14999,-99.05112,31061
40.62265,-100.51306,31063
40.33396,-99.89664,31065
40.46517,-96.52385,31067
41.50657,-102.10098,31069
41.92648,-99.10902,31071
40.59087,-99.88137,31073
42.05948,-101.97264,31075
41.76104,-98.40602,31077
40.94786,-98.29168,31079
40.81766,-98.0083,31081
40.15688,-99.33723,31083
40.55802,-101.0205,31085
40.23231,-100.85152,31087
42.19264,-99.03869,31089
42.10925,-101.13246,31091
41.10857,-98.70222,31093
40.31047,-97.27153,31095
40.50243,-96.16245,31097
40.49567,-99.11905,31099
41.12371,-101.91068,31101
42.88469,-99.44943,31103
41.22203,-103.92135,31105
42.65592,-97.69676,31107
40.67176,-96.50733,31109
41.14257,-100.80075,31111
41.56182,-100.57078,31113
41.90208,-99.54467,31115
41.59474,-101.00346,31117
42.02136,-97.44362,31119
41.22071,-97.83968,31121
41.61645,-102.83344,31123
41.44407,-98.15039,31125
40.36566,-95.85854,31127
40.04888,-97.89868,31129
40.56002,-96.29215,31131
40.14019,-96.38206,31133
40.83787,-101.36428,31135
40.35909,-99.46833,31137
42.39443,-97.49721,31139
41.45254,-97.40237,31141
41.2262,-97.57973,31143
40.24978,-100.64165,31145
40.09667,-95.83811,31147
42.40226,-99.48642,31149
40.62329,-96.94774,31151
41.14193,-95.89228,31153
41.07768,-96.38545,31155
41.73125,-103.67304,31157
40.78193,-97.27231,31159
42.08292,-102.11388,31161
41.27397,-98.79085,31163
42.6874,-103.81099,31165
41.99445,-97.06758,31167
40.26603,-97.422,31169
41.91572,-100.3172,31171
42.11409,-96.34461,31173
41.41935,-99.14385,31175
41.49689,-96.33705,31177
42.28601,-97.21192,31179
40.27937,-98.61362,31181
41.94183,-98.58052,31183
41.01777,-97.61811,31185
39.52215,-118.31664,32001
35.99857,-114.96171,32003
38.87028,-119.61147,32005
41.24908,-115.75892,32007
37.77763,-118.08391,32009
39.63085,-116.17713,32011
41.88683,-118.70584,32013
39.41354,-117.16463,32015
37.27387,-115.3905,32017
39.19833,-119.47025,32019
38.48552,-118.64151,32021
36.95742,-116.72621,32023
40.54842,-118.03437,32027
39.29646,-119.65876,32029
39.22549,-120.00295,32031
39.54452,-114.77306,32033
39.13971,-119.71839,32510
43.33462,-71.28922,33001
43.82773,-71.46772,33003
42.96264,-72.29556,33005
44.49905,-71.15716,33007
43.9453,-71.45282,33009
42.87036,-71.6079,33011
43.10184,-71.60561,33013
42.9906,-71.34378,33015
43.18879,-70.88678,33017
43.18285,-72.08934,33019
39.63801,-74.77278,34001
40.82211,-73.98794,34003
40.05333,-74.91419,34005
39.93133,-75.02539,34007
39.10018,-74.73873,34009
39.43972,-75.26083,34011
40.81002,-74.18679,34013
39.81795,-75.35809,34015
40.66464,-74.10868,34017
40.72104,-74.80747,34019
40.32022,-74.52661,34021
40.58338,-74.27004,34023
40.36145,-74.07748,34025
40.92947,-74.42099,34027
39.76365,-74.31531,34029
40.87847,-74.14476,34031
39.55074,-75.34977,34033
40.63237,-74.51459,34035
41.11589,-74.59776,34037
40.65643,-74.30357,34039
40.92708,-74.81137,34041
35.14572,-106.39181,35001
33.89521,-108.54735,35003
33.63973,-104.37494,35005
35.26424,-107.97683,35006
36.38472,-105.2439,35007
34.49874,-103.28374,35009
34.323,-104.40797,35011
32.75327,-107.26371,35013
32.77171,-104.21957,35015
32.79981,-108.17998,35017
35.22451,-105.10453,35019
36.14842,-104.21107,35021
32.01017,-108.59668,35023
33.51844,-103.28904,35025
34.06456,-105.94956,35027
35.84231,-106.29078,35028
31.8459,-107.69127,35029
35.39241,-108.02154,35031
35.86844,-105.17042,35033
32.22388,-106.26284,35035
34.7147,-103.98068,35037
36.1018,-106.66924,35039
33.77807,-103.08654,35041
35.38884,-106.3516,35043
36.15983,-107.76644,35045
35.49455,-105.57126,35047
35.39865,-106.12888,35049
33.19995,-107.1436,35051
34.49195,-106.84312,35053
36.90902,-105.37427,35055
34.77804,-105.92204,35057
35.87395,-103.29185,35059
34.60271,-106.65989,35061
42.45613,-73.92766,36001
42.07738,-78.06053,36003
40.82077,-73.92387,36005
42.23867,-75.9091,36007
42.4036,-78.97359,36009
42.92381,-76.55891,36011
42.48052,-79.31161,36013
42.15002,-76.95274,36015
42.64605,-75.81796,36017
44.70385,-73.47383,36019
42.32115,-73.46216,36021
42.56139,-75.93223,36023
42.42076,-74.58407,36025
41.85964,-73.55857,36027
43.03296,-78.51205,36029
43.85588,-74.04172,36031
44.92722,-74.59971,36033
43.0833,-74.136,36035
42.91694,-78.2503,36037
42.28262,-73.82721,36039
43.57407,-74.44934,36041
43.3262,-74.95408,36043
43.96837,-75.90674,36045
40.69463,-73.98972,36047
43.89219,-75.42136,36049
42.89348,-77.73515,36051
43.15504,-75.9607,36053
43.212,-77.93454,36055
42.93798,-74.17385,36057
40.72353,-73.70456,36059
40.75061,-73.99716,36061
43.31174,-78.62669,36063
43.17083,-75.67213,36065
42.81647,-76.0745,36067
42.8481,-77.3082,36069
41.27707,-74.13522,36071
43.33438,-78.38058,36073
43.29691,-75.9347,36075
42.61432,-74.65729,36077
41.41174,-73.59437,36079
40.74625,-73.71154,36081
42.62952,-73.52591,36083
40.62846,-74.0962,36085
41.13878,-74.11613,36087
44.28809,-74.71781,36089
42.93072,-73.88634,36091
42.85301,-73.90799,36093
42.76477,-74.4569,36095
42.35884,-76.72416,36097
42.91464,-76.78471,36099
42.53997,-77.63825,36101
41.27023,-71.98781,36103
41.64914,-74.70027,36105
42.04413,-76.168,36107
42.4746,-76.26598,36109
41.9356,-74.05274,36111
43.31142,-73.64489,36113
42.96978,-73.34462,36115
43.23326,-76.71529,36117
41.29443,-73.76075,36119
42.57465,-78.39328,36121
42.75545,-77.01706,36123
36.03424,-79.48485,37001
35.94324,-81.06396,37003
36.52963,-80.97076,37005
35.10448,-80.10996,37007
36.46267,-81.65854,37009
36.02313,-81.92013,37011
35.29727,-76.76526,37013
36.1846,-77.18908,37015
34.55179,-78.77337,37017
34.07423,-78.48056,37019
35.70239,-82.64105,37021
35.66087,-81.54008,37023
35.38041,-80.5279,37025
36.01103,-81.73527,37027
36.35833,-76.16909,37029
34.8996,-76.35195,37031
36.46059,-79.28064,37033
35.77253,-81.32637,37035
35.60548,-79.393,37037
35.19808,-83.81034,37039
36.1007,-76.60012,37041
35.02609,-83.95661,37043
35.24706,-81.67066,37045
34.31178,-78.3938,37047
35.12374,-77.0217,37049
35.07431,-78.88358,37051
36.32212,-75.91509,37053
35.40321,-75.4953,37055
35.60758,-80.08959,37057
35.94454,-80.43766,37059
35.15392,-78.1042,37061
36.15926,-78.8778,37063
35.9155,-77.7361,37065
36.23307,-80.0761,37067
35.9577,-78.24979,37069
35.4069,-81.09465,37071
36.51685,-76.6078,37073
35.39969,-83.62055,37075
36.51271,-78.56305,37077
35.58517,-77.70497,37079
36.21253,-79.67858,37081
36.20576,-77.72003,37083
35.48575,-78.68494,37085
35.43589,-82.86109,37087
35.28118,-82.4182,37089
36.20782,-77.08433,37091
34.99191,-79.24264,37093
35.52143,-76.03259,37095
35.57956,-80.77328,37097
35.39742,-83.06584,37099
35.39896,-78.51901,37101
34.9965,-77.19903,37103
35.51635,-79.18719,37105
35.2444,-77.5219,37107
35.41871,-81.3211,37109
35.84063,-82.09875,37111
35.18279,-83.42108,37113
35.80819,-82.90049,37115
35.83281,-77.17446,37117
35.47154,-80.89809,37119
36.04365,-82.15888,37121
35.34314,-79.7508,37123
35.33052,-79.63977,37125
35.77609,-78.19922,37127
34.27254,-77.9633,37129
36.41563,-77.24179,37131
34.51049,-77.54668,37133
36.20296,-79.1698,37135
35.00387,-76.80688,37137
36.29548,-76.28394,37139
34.52082,-78.17817,37141
36.31189,-76.50351,37143
36.50308,-79.09174,37145
35.81566,-77.36924,37147
35.23413,-82.1247,37149
35.73223,-79.7893,37151
34.90959,-79.82238,37153
34.472,-79.14074,37155
36.37787,-79.97287,37157
35.75593,-80.70351,37159
35.48378,-81.79521,37161
35.01788,-78.61414,37163
34.76349,-79.58196,37165
35.33623,-80.20477,37167
36.45168,-80.21453,37169
36.38733,-80.59249,37171
35.36935,-83.50255,37173
35.2714,-82.86267,37175
35.84819,-76.19669,37177
35.11231,-80.60316,37179
36.3267,-78.40885,37181
35.7201,-78.91506,37183
36.43196,-78.05164,37185
35.82883,-76.43415,37187
36.17723,-81.84787,37189
35.36899,-78.07487,37191
36.05344,-81.31881,37193
35.6309,-77.93598,37195
36.2156,-80.69667,37197
35.89375,-82.31144,37199
46.0918,-102.61411,38001
46.76303,-97.68077,38003
48.04188,-99.76175,38005
47.23292,-103.30561,38007
48.85463,-100.41888,38009
46.18895,-103.42565,38011
48.80591,-102.28082,38013
47.21566,-100.50899,38015
46.97633,-97.40689,38017
48.94041,-98.70666,38019
